,R_fighter,B_fighter,weight_class,rounds,title_bout,prediction
2187,Gilbert Burns,Calvin Kattar,Welterweight,5,0,[0.37211113 0.62788887]
2188,Gilbert Burns,Alistair Overeem,Welterweight,5,0,[0.52630493 0.47369507]
2189,Gilbert Burns,Derek Brunson,Welterweight,5,0,[0.48667284 0.51332716]
2190,Gilbert Burns,Li Jingliang,Welterweight,5,0,[0.46366974 0.53633026]
2191,Gilbert Burns,Jared Gordon,Welterweight,5,0,[0.39906421 0.60093579]
2192,Gilbert Burns,Beneil Dariush,Welterweight,5,0,[0.40017638 0.59982362]
2193,Gilbert Burns,Cortney Casey,Welterweight,5,0,[0.57333558 0.42666442]
2194,Gilbert Burns,Andre Ewell,Welterweight,5,0,[0.57798488 0.42201512]
2195,Gilbert Burns,Jonathan Martinez,Welterweight,5,0,[0.5402167 0.4597833]
2196,Gilbert Burns,Rani Yahya,Welterweight,5,0,[0.50988249 0.49011751]
2197,Gilbert Burns,Alexa Grasso,Welterweight,5,0,[0.4136459 0.5863541]
2198,Gilbert Burns,Cory Sandhagen,Welterweight,5,0,[0.39400948 0.60599052]
2199,Gilbert Burns,Brian Kelleher,Welterweight,5,0,[0.63761462 0.36238538]
2200,Gilbert Burns,Clay Guida,Welterweight,5,0,[0.60683343 0.39316657]
2201,Gilbert Burns,Alexis Davis,Welterweight,5,0,[0.46492179 0.53507821]
2202,Gilbert Burns,Andrei Arlovski,Welterweight,5,0,[0.65089844 0.34910156]
2203,Gilbert Burns,Douglas Silva de Andrade,Welterweight,5,0,[0.5385476 0.4614524]
2204,Gilbert Burns,Antonio Carlos Junior,Welterweight,5,0,[0.45195978 0.54804022]
2205,Brad Tavares,Ketlen Vieira,Welterweight,5,0,[0.35656391 0.64343609]
2206,Brad Tavares,Amanda Nunes,Welterweight,5,0,[0.2762126 0.7237874]
2207,Brad Tavares,Derrick Lewis,Welterweight,5,0,[0.24707504 0.75292496]
2208,Brad Tavares,Kelvin Gastelum,Welterweight,5,0,[0.42218694 0.57781306]
2209,Brad Tavares,Aleksei Oleinik,Welterweight,5,0,[0.46764328 0.53235672]
2210,Brad Tavares,Islam Makhachev,Welterweight,5,0,[0.23675938 0.76324062]
2211,Brad Tavares,Joseph Benavidez,Welterweight,5,0,[0.41938787 0.58061213]
2212,Brad Tavares,Diego Ferreira,Welterweight,5,0,[0.31547222 0.68452778]
2213,Brad Tavares,Charles Rosa,Welterweight,5,0,[0.53663589 0.46336411]
2214,Brad Tavares,Jake Matthews,Welterweight,5,0,[0.24059751 0.75940249]
2215,Brad Tavares,Khalil Rountree Jr.,Welterweight,5,0,[0.34454616 0.65545384]
2216,Brad Tavares,Misha Cirkunov,Welterweight,5,0,[0.46096136 0.53903864]
2217,Brad Tavares,Aljamain Sterling,Welterweight,5,0,[0.30304114 0.69695886]
2218,Brad Tavares,Eddie Wineland,Welterweight,5,0,[0.52903956 0.47096044]
2219,Brad Tavares,Belal Muhammad,Welterweight,5,0,[0.27422698 0.72577302]
2220,Brad Tavares,Julianna Pena,Welterweight,5,0,[0.20331549 0.79668451]
2221,Brad Tavares,Tom Breese,Welterweight,5,0,[0.19818757 0.80181243]
2222,Brad Tavares,Jairzinho Rozenstruik,Welterweight,5,0,[0.24763155 0.75236845]
2223,Brad Tavares,Neil Magny,Welterweight,5,0,[0.32208693 0.67791307]
2224,Brad Tavares,Jimmie Rivera,Welterweight,5,0,[0.32219809 0.67780191]
2225,Brad Tavares,Marion Reneau,Welterweight,5,0,[0.42973375 0.57026625]
2226,Brad Tavares,Warlley Alves,Welterweight,5,0,[0.31630133 0.68369867]
2227,Brad Tavares,Max Holloway,Welterweight,5,0,[0.36994686 0.63005314]
2228,Brad Tavares,Jessica Eye,Welterweight,5,0,[0.55775064 0.44224936]
2229,Brad Tavares,Dustin Poirier,Welterweight,5,0,[0.2881411 0.7118589]
2230,Brad Tavares,Kevin Holland,Welterweight,5,0,[0.1889733 0.8110267]
2231,Brad Tavares,Michael Johnson,Welterweight,5,0,[0.60691937 0.39308063]
2232,Brad Tavares,Israel Adesanya,Welterweight,5,0,[0.28486952 0.71513048]
2233,Brad Tavares,Alessio Di Chirico,Welterweight,5,0,[0.43693093 0.56306907]
2234,Brad Tavares,Carlos Condit,Welterweight,5,0,[0.36688177 0.63311823]
2235,Brad Tavares,Aleksandar Rakic,Welterweight,5,0,[0.26662007 0.73337993]
2236,Brad Tavares,Omari Akhmedov,Welterweight,5,0,[0.32715933 0.67284067]
2237,Brad Tavares,JJ Aldrich,Welterweight,5,0,[0.44276669 0.55723331]
2238,Brad Tavares,Pedro Munhoz,Welterweight,5,0,[0.32248523 0.67751477]
2239,Brad Tavares,Michael Chiesa,Welterweight,5,0,[0.25469804 0.74530196]
2240,Brad Tavares,Ashley Yoder,Welterweight,5,0,[0.36444949 0.63555051]
2241,Brad Tavares,Jan Blachowicz,Welterweight,5,0,[0.27461473 0.72538527]
2242,Brad Tavares,Max Griffin,Welterweight,5,0,[0.51076603 0.48923397]
2243,Brad Tavares,Frankie Edgar,Welterweight,5,0,[0.50255789 0.49744211]
2244,Brad Tavares,Drew Dober,Welterweight,5,0,[0.28591574 0.71408426]
2245,Brad Tavares,Calvin Kattar,Welterweight,5,0,[0.27809368 0.72190632]
2246,Brad Tavares,Alistair Overeem,Welterweight,5,0,[0.34946514 0.65053486]
2247,Brad Tavares,Derek Brunson,Welterweight,5,0,[0.35152269 0.64847731]
2248,Brad Tavares,Li Jingliang,Welterweight,5,0,[0.33718433 0.66281567]
2249,Brad Tavares,Jared Gordon,Welterweight,5,0,[0.21350669 0.78649331]
2250,Brad Tavares,Beneil Dariush,Welterweight,5,0,[0.23054783 0.76945217]
2251,Brad Tavares,Cortney Casey,Welterweight,5,0,[0.42632161 0.57367839]
2252,Brad Tavares,Andre Ewell,Welterweight,5,0,[0.46799736 0.53200264]
2253,Brad Tavares,Jonathan Martinez,Welterweight,5,0,[0.33012947 0.66987053]
2254,Brad Tavares,Rani Yahya,Welterweight,5,0,[0.32222135 0.67777865]
2255,Brad Tavares,Alexa Grasso,Welterweight,5,0,[0.310138 0.689862]
2256,Brad Tavares,Cory Sandhagen,Welterweight,5,0,[0.26173781 0.73826219]
2257,Brad Tavares,Brian Kelleher,Welterweight,5,0,[0.42579181 0.57420819]
2258,Brad Tavares,Clay Guida,Welterweight,5,0,[0.3739789 0.6260211]
2259,Brad Tavares,Alexis Davis,Welterweight,5,0,[0.30184847 0.69815153]
2260,Brad Tavares,Andrei Arlovski,Welterweight,5,0,[0.62157284 0.37842716]
2261,Brad Tavares,Douglas Silva de Andrade,Welterweight,5,0,[0.4530157 0.5469843]
2262,Brad Tavares,Antonio Carlos Junior,Welterweight,5,0,[0.34552497 0.65447503]
2263,Ketlen Vieira,Amanda Nunes,Welterweight,5,0,[0.34990697 0.65009303]
2264,Ketlen Vieira,Derrick Lewis,Welterweight,5,0,[0.42040836 0.57959164]
2265,Ketlen Vieira,Kelvin Gastelum,Welterweight,5,0,[0.47445261 0.52554739]
2266,Ketlen Vieira,Aleksei Oleinik,Welterweight,5,0,[0.52901688 0.47098312]
2267,Ketlen Vieira,Islam Makhachev,Welterweight,5,0,[0.34181365 0.65818635]
2268,Ketlen Vieira,Joseph Benavidez,Welterweight,5,0,[0.60275416 0.39724584]
2269,Ketlen Vieira,Diego Ferreira,Welterweight,5,0,[0.44528956 0.55471044]
2270,Ketlen Vieira,Charles Rosa,Welterweight,5,0,[0.65332394 0.34667606]
2271,Ketlen Vieira,Jake Matthews,Welterweight,5,0,[0.35721809 0.64278191]
2272,Ketlen Vieira,Khalil Rountree Jr.,Welterweight,5,0,[0.48191806 0.51808194]
2273,Ketlen Vieira,Misha Cirkunov,Welterweight,5,0,[0.53678911 0.46321089]
2274,Ketlen Vieira,Aljamain Sterling,Welterweight,5,0,[0.42645877 0.57354123]
2275,Ketlen Vieira,Eddie Wineland,Welterweight,5,0,[0.68641409 0.31358591]
2276,Ketlen Vieira,Belal Muhammad,Welterweight,5,0,[0.4170374 0.5829626]
2277,Ketlen Vieira,Julianna Pena,Welterweight,5,0,[0.37007306 0.62992694]
2278,Ketlen Vieira,Tom Breese,Welterweight,5,0,[0.38371447 0.61628553]
2279,Ketlen Vieira,Jairzinho Rozenstruik,Welterweight,5,0,[0.43148614 0.56851386]
2280,Ketlen Vieira,Neil Magny,Welterweight,5,0,[0.46347095 0.53652905]
2281,Ketlen Vieira,Jimmie Rivera,Welterweight,5,0,[0.47453947 0.52546053]
2282,Ketlen Vieira,Marion Reneau,Welterweight,5,0,[0.53561197 0.46438803]
2283,Ketlen Vieira,Warlley Alves,Welterweight,5,0,[0.42687329 0.57312671]
2284,Ketlen Vieira,Max Holloway,Welterweight,5,0,[0.41671219 0.58328781]
2285,Ketlen Vieira,Jessica Eye,Welterweight,5,0,[0.6274543 0.3725457]
2286,Ketlen Vieira,Dustin Poirier,Welterweight,5,0,[0.43403647 0.56596353]
2287,Ketlen Vieira,Kevin Holland,Welterweight,5,0,[0.36172735 0.63827265]
2288,Ketlen Vieira,Michael Johnson,Welterweight,5,0,[0.63480108 0.36519892]
2289,Ketlen Vieira,Israel Adesanya,Welterweight,5,0,[0.41030733 0.58969267]
2290,Ketlen Vieira,Alessio Di Chirico,Welterweight,5,0,[0.55714704 0.44285296]
2291,Ketlen Vieira,Carlos Condit,Welterweight,5,0,[0.53761058 0.46238942]
2292,Ketlen Vieira,Aleksandar Rakic,Welterweight,5,0,[0.37372329 0.62627671]
2293,Ketlen Vieira,Omari Akhmedov,Welterweight,5,0,[0.47708097 0.52291903]
2294,Ketlen Vieira,JJ Aldrich,Welterweight,5,0,[0.49057569 0.50942431]
2295,Ketlen Vieira,Pedro Munhoz,Welterweight,5,0,[0.38882136 0.61117864]
2296,Ketlen Vieira,Michael Chiesa,Welterweight,5,0,[0.36765235 0.63234765]
2297,Ketlen Vieira,Ashley Yoder,Welterweight,5,0,[0.48255803 0.51744197]
2298,Ketlen Vieira,Jan Blachowicz,Welterweight,5,0,[0.47961871 0.52038129]
2299,Ketlen Vieira,Max Griffin,Welterweight,5,0,[0.55464115 0.44535885]
2300,Ketlen Vieira,Frankie Edgar,Welterweight,5,0,[0.56280785 0.43719215]
2301,Ketlen Vieira,Drew Dober,Welterweight,5,0,[0.46291587 0.53708413]
2302,Ketlen Vieira,Calvin Kattar,Welterweight,5,0,[0.43842164 0.56157836]
2303,Ketlen Vieira,Alistair Overeem,Welterweight,5,0,[0.53056788 0.46943212]
2304,Ketlen Vieira,Derek Brunson,Welterweight,5,0,[0.4656917 0.5343083]
2305,Ketlen Vieira,Li Jingliang,Welterweight,5,0,[0.48054925 0.51945075]
2306,Ketlen Vieira,Jared Gordon,Welterweight,5,0,[0.35422923 0.64577077]
2307,Ketlen Vieira,Beneil Dariush,Welterweight,5,0,[0.32398819 0.67601181]
2308,Ketlen Vieira,Cortney Casey,Welterweight,5,0,[0.56197536 0.43802464]
2309,Ketlen Vieira,Andre Ewell,Welterweight,5,0,[0.60167464 0.39832536]
2310,Ketlen Vieira,Jonathan Martinez,Welterweight,5,0,[0.4727663 0.5272337]
2311,Ketlen Vieira,Rani Yahya,Welterweight,5,0,[0.51131014 0.48868986]
2312,Ketlen Vieira,Alexa Grasso,Welterweight,5,0,[0.35730519 0.64269481]
2313,Ketlen Vieira,Cory Sandhagen,Welterweight,5,0,[0.42839035 0.57160965]
2314,Ketlen Vieira,Brian Kelleher,Welterweight,5,0,[0.61626015 0.38373985]
2315,Ketlen Vieira,Clay Guida,Welterweight,5,0,[0.57052679 0.42947321]
2316,Ketlen Vieira,Alexis Davis,Welterweight,5,0,[0.42938243 0.57061757]
2317,Ketlen Vieira,Andrei Arlovski,Welterweight,5,0,[0.64007997 0.35992003]
2318,Ketlen Vieira,Douglas Silva de Andrade,Welterweight,5,0,[0.57140724 0.42859276]
2319,Ketlen Vieira,Antonio Carlos Junior,Welterweight,5,0,[0.47741816 0.52258184]
2320,Amanda Nunes,Derrick Lewis,Welterweight,5,0,[0.44342296 0.55657704]
2321,Amanda Nunes,Kelvin Gastelum,Welterweight,5,0,[0.47067845 0.52932155]
2322,Amanda Nunes,Aleksei Oleinik,Welterweight,5,0,[0.50588178 0.49411822]
2323,Amanda Nunes,Islam Makhachev,Welterweight,5,0,[0.36993636 0.63006364]
2324,Amanda Nunes,Joseph Benavidez,Welterweight,5,0,[0.55891673 0.44108327]
2325,Amanda Nunes,Diego Ferreira,Welterweight,5,0,[0.52216154 0.47783846]
2326,Amanda Nunes,Charles Rosa,Welterweight,5,0,[0.61553537 0.38446463]
2327,Amanda Nunes,Jake Matthews,Welterweight,5,0,[0.43585452 0.56414548]
2328,Amanda Nunes,Khalil Rountree Jr.,Welterweight,5,0,[0.47198663 0.52801337]
2329,Amanda Nunes,Misha Cirkunov,Welterweight,5,0,[0.49912073 0.50087927]
2330,Amanda Nunes,Aljamain Sterling,Welterweight,5,0,[0.4424463 0.5575537]
2331,Amanda Nunes,Eddie Wineland,Welterweight,5,0,[0.62750692 0.37249308]
2332,Amanda Nunes,Belal Muhammad,Welterweight,5,0,[0.44075047 0.55924953]
2333,Amanda Nunes,Julianna Pena,Welterweight,5,0,[0.3239098 0.6760902]
2334,Amanda Nunes,Tom Breese,Welterweight,5,0,[0.38923144 0.61076856]
2335,Amanda Nunes,Jairzinho Rozenstruik,Welterweight,5,0,[0.45791141 0.54208859]
2336,Amanda Nunes,Neil Magny,Welterweight,5,0,[0.49831785 0.50168215]
2337,Amanda Nunes,Jimmie Rivera,Welterweight,5,0,[0.46524325 0.53475675]
2338,Amanda Nunes,Marion Reneau,Welterweight,5,0,[0.51587889 0.48412111]
2339,Amanda Nunes,Warlley Alves,Welterweight,5,0,[0.41667827 0.58332173]
2340,Amanda Nunes,Max Holloway,Welterweight,5,0,[0.3894445 0.6105555]
2341,Amanda Nunes,Jessica Eye,Welterweight,5,0,[0.60322522 0.39677478]
2342,Amanda Nunes,Dustin Poirier,Welterweight,5,0,[0.42775489 0.57224511]
2343,Amanda Nunes,Kevin Holland,Welterweight,5,0,[0.32952884 0.67047116]
2344,Amanda Nunes,Michael Johnson,Welterweight,5,0,[0.54961719 0.45038281]
2345,Amanda Nunes,Israel Adesanya,Welterweight,5,0,[0.4197036 0.5802964]
2346,Amanda Nunes,Alessio Di Chirico,Welterweight,5,0,[0.59047148 0.40952852]
2347,Amanda Nunes,Carlos Condit,Welterweight,5,0,[0.5141207 0.4858793]
2348,Amanda Nunes,Aleksandar Rakic,Welterweight,5,0,[0.43087261 0.56912739]
2349,Amanda Nunes,Omari Akhmedov,Welterweight,5,0,[0.52972309 0.47027691]
2350,Amanda Nunes,JJ Aldrich,Welterweight,5,0,[0.43780607 0.56219393]
2351,Amanda Nunes,Pedro Munhoz,Welterweight,5,0,[0.35812851 0.64187149]
2352,Amanda Nunes,Michael Chiesa,Welterweight,5,0,[0.41206013 0.58793987]
2353,Amanda Nunes,Ashley Yoder,Welterweight,5,0,[0.51097501 0.48902499]
2354,Amanda Nunes,Jan Blachowicz,Welterweight,5,0,[0.47286441 0.52713559]
2355,Amanda Nunes,Max Griffin,Welterweight,5,0,[0.51753632 0.48246368]
2356,Amanda Nunes,Frankie Edgar,Welterweight,5,0,[0.57643469 0.42356531]
2357,Amanda Nunes,Drew Dober,Welterweight,5,0,[0.43679709 0.56320291]
2358,Amanda Nunes,Calvin Kattar,Welterweight,5,0,[0.45527054 0.54472946]
2359,Amanda Nunes,Alistair Overeem,Welterweight,5,0,[0.55627547 0.44372453]
2360,Amanda Nunes,Derek Brunson,Welterweight,5,0,[0.50811537 0.49188463]
2361,Amanda Nunes,Li Jingliang,Welterweight,5,0,[0.47161023 0.52838977]
2362,Amanda Nunes,Jared Gordon,Welterweight,5,0,[0.35498632 0.64501368]
2363,Amanda Nunes,Beneil Dariush,Welterweight,5,0,[0.38217392 0.61782608]
2364,Amanda Nunes,Cortney Casey,Welterweight,5,0,[0.53065621 0.46934379]
2365,Amanda Nunes,Andre Ewell,Welterweight,5,0,[0.59264375 0.40735625]
2366,Amanda Nunes,Jonathan Martinez,Welterweight,5,0,[0.47588121 0.52411879]
2367,Amanda Nunes,Rani Yahya,Welterweight,5,0,[0.51900956 0.48099044]
2368,Amanda Nunes,Alexa Grasso,Welterweight,5,0,[0.40719794 0.59280206]
2369,Amanda Nunes,Cory Sandhagen,Welterweight,5,0,[0.4272425 0.5727575]
2370,Amanda Nunes,Brian Kelleher,Welterweight,5,0,[0.50799644 0.49200356]
2371,Amanda Nunes,Clay Guida,Welterweight,5,0,[0.51653048 0.48346952]
2372,Amanda Nunes,Alexis Davis,Welterweight,5,0,[0.44659398 0.55340602]
2373,Amanda Nunes,Andrei Arlovski,Welterweight,5,0,[0.65549869 0.34450131]
2374,Amanda Nunes,Douglas Silva de Andrade,Welterweight,5,0,[0.56502756 0.43497244]
2375,Amanda Nunes,Antonio Carlos Junior,Welterweight,5,0,[0.3787929 0.6212071]
2376,Derrick Lewis,Kelvin Gastelum,Welterweight,5,0,[0.40285742 0.59714258]
2377,Derrick Lewis,Aleksei Oleinik,Welterweight,5,0,[0.4986732 0.5013268]
2378,Derrick Lewis,Islam Makhachev,Welterweight,5,0,[0.32130106 0.67869894]
2379,Derrick Lewis,Joseph Benavidez,Welterweight,5,0,[0.44309175 0.55690825]
2380,Derrick Lewis,Diego Ferreira,Welterweight,5,0,[0.39074602 0.60925398]
2381,Derrick Lewis,Charles Rosa,Welterweight,5,0,[0.52184726 0.47815274]
2382,Derrick Lewis,Jake Matthews,Welterweight,5,0,[0.37554188 0.62445812]
2383,Derrick Lewis,Khalil Rountree Jr.,Welterweight,5,0,[0.42496992 0.57503008]
2384,Derrick Lewis,Misha Cirkunov,Welterweight,5,0,[0.52658646 0.47341354]
2385,Derrick Lewis,Aljamain Sterling,Welterweight,5,0,[0.449922 0.550078]
2386,Derrick Lewis,Eddie Wineland,Welterweight,5,0,[0.50235243 0.49764757]
2387,Derrick Lewis,Belal Muhammad,Welterweight,5,0,[0.38247005 0.61752995]
2388,Derrick Lewis,Julianna Pena,Welterweight,5,0,[0.39048862 0.60951138]
2389,Derrick Lewis,Tom Breese,Welterweight,5,0,[0.35307391 0.64692609]
2390,Derrick Lewis,Jairzinho Rozenstruik,Welterweight,5,0,[0.44418743 0.55581257]
2391,Derrick Lewis,Neil Magny,Welterweight,5,0,[0.45662991 0.54337009]
2392,Derrick Lewis,Jimmie Rivera,Welterweight,5,0,[0.40698914 0.59301086]
2393,Derrick Lewis,Marion Reneau,Welterweight,5,0,[0.46780437 0.53219563]
2394,Derrick Lewis,Warlley Alves,Welterweight,5,0,[0.37237195 0.62762805]
2395,Derrick Lewis,Max Holloway,Welterweight,5,0,[0.43598154 0.56401846]
2396,Derrick Lewis,Jessica Eye,Welterweight,5,0,[0.49451814 0.50548186]
2397,Derrick Lewis,Dustin Poirier,Welterweight,5,0,[0.30892949 0.69107051]
2398,Derrick Lewis,Kevin Holland,Welterweight,5,0,[0.38697658 0.61302342]
2399,Derrick Lewis,Michael Johnson,Welterweight,5,0,[0.53361212 0.46638788]
2400,Derrick Lewis,Israel Adesanya,Welterweight,5,0,[0.41863783 0.58136217]
2401,Derrick Lewis,Alessio Di Chirico,Welterweight,5,0,[0.53033734 0.46966266]
2402,Derrick Lewis,Carlos Condit,Welterweight,5,0,[0.39322035 0.60677965]
2403,Derrick Lewis,Aleksandar Rakic,Welterweight,5,0,[0.41426489 0.58573511]
2404,Derrick Lewis,Omari Akhmedov,Welterweight,5,0,[0.43485283 0.56514717]
2405,Derrick Lewis,JJ Aldrich,Welterweight,5,0,[0.50667432 0.49332568]
2406,Derrick Lewis,Pedro Munhoz,Welterweight,5,0,[0.40118358 0.59881642]
2407,Derrick Lewis,Michael Chiesa,Welterweight,5,0,[0.35667446 0.64332554]
2408,Derrick Lewis,Ashley Yoder,Welterweight,5,0,[0.39815449 0.60184551]
2409,Derrick Lewis,Jan Blachowicz,Welterweight,5,0,[0.36287214 0.63712786]
2410,Derrick Lewis,Max Griffin,Welterweight,5,0,[0.53790096 0.46209904]
2411,Derrick Lewis,Frankie Edgar,Welterweight,5,0,[0.49331793 0.50668207]
2412,Derrick Lewis,Drew Dober,Welterweight,5,0,[0.39272585 0.60727415]
2413,Derrick Lewis,Calvin Kattar,Welterweight,5,0,[0.36336521 0.63663479]
2414,Derrick Lewis,Alistair Overeem,Welterweight,5,0,[0.42759595 0.57240405]
2415,Derrick Lewis,Derek Brunson,Welterweight,5,0,[0.41787 0.58213]
2416,Derrick Lewis,Li Jingliang,Welterweight,5,0,[0.41232897 0.58767103]
2417,Derrick Lewis,Jared Gordon,Welterweight,5,0,[0.38056329 0.61943671]
2418,Derrick Lewis,Beneil Dariush,Welterweight,5,0,[0.31554258 0.68445742]
2419,Derrick Lewis,Cortney Casey,Welterweight,5,0,[0.41624779 0.58375221]
2420,Derrick Lewis,Andre Ewell,Welterweight,5,0,[0.5050275 0.4949725]
2421,Derrick Lewis,Jonathan Martinez,Welterweight,5,0,[0.42106595 0.57893405]
2422,Derrick Lewis,Rani Yahya,Welterweight,5,0,[0.36999886 0.63000114]
2423,Derrick Lewis,Alexa Grasso,Welterweight,5,0,[0.29085516 0.70914484]
2424,Derrick Lewis,Cory Sandhagen,Welterweight,5,0,[0.39852786 0.60147214]
2425,Derrick Lewis,Brian Kelleher,Welterweight,5,0,[0.40802437 0.59197563]
2426,Derrick Lewis,Clay Guida,Welterweight,5,0,[0.45238058 0.54761942]
2427,Derrick Lewis,Alexis Davis,Welterweight,5,0,[0.36422776 0.63577224]
2428,Derrick Lewis,Andrei Arlovski,Welterweight,5,0,[0.55809108 0.44190892]
2429,Derrick Lewis,Douglas Silva de Andrade,Welterweight,5,0,[0.46032195 0.53967805]
2430,Derrick Lewis,Antonio Carlos Junior,Welterweight,5,0,[0.41195113 0.58804887]
2431,Kelvin Gastelum,Aleksei Oleinik,Welterweight,5,0,[0.40493831 0.59506169]
2432,Kelvin Gastelum,Islam Makhachev,Welterweight,5,0,[0.23195347 0.76804653]
2433,Kelvin Gastelum,Joseph Benavidez,Welterweight,5,0,[0.42877106 0.57122894]
2434,Kelvin Gastelum,Diego Ferreira,Welterweight,5,0,[0.32138814 0.67861186]
2435,Kelvin Gastelum,Charles Rosa,Welterweight,5,0,[0.5793212 0.4206788]
2436,Kelvin Gastelum,Jake Matthews,Welterweight,5,0,[0.26842569 0.73157431]
2437,Kelvin Gastelum,Khalil Rountree Jr.,Welterweight,5,0,[0.35295909 0.64704091]
2438,Kelvin Gastelum,Misha Cirkunov,Welterweight,5,0,[0.50706096 0.49293904]
2439,Kelvin Gastelum,Aljamain Sterling,Welterweight,5,0,[0.33556053 0.66443947]
2440,Kelvin Gastelum,Eddie Wineland,Welterweight,5,0,[0.50849824 0.49150176]
2441,Kelvin Gastelum,Belal Muhammad,Welterweight,5,0,[0.26679579 0.73320421]
2442,Kelvin Gastelum,Julianna Pena,Welterweight,5,0,[0.30579549 0.69420451]
2443,Kelvin Gastelum,Tom Breese,Welterweight,5,0,[0.23140901 0.76859099]
2444,Kelvin Gastelum,Jairzinho Rozenstruik,Welterweight,5,0,[0.31152853 0.68847147]
2445,Kelvin Gastelum,Neil Magny,Welterweight,5,0,[0.39838587 0.60161413]
2446,Kelvin Gastelum,Jimmie Rivera,Welterweight,5,0,[0.40441087 0.59558913]
2447,Kelvin Gastelum,Marion Reneau,Welterweight,5,0,[0.45595483 0.54404517]
2448,Kelvin Gastelum,Warlley Alves,Welterweight,5,0,[0.3401155 0.6598845]
2449,Kelvin Gastelum,Max Holloway,Welterweight,5,0,[0.37535465 0.62464535]
2450,Kelvin Gastelum,Jessica Eye,Welterweight,5,0,[0.51907592 0.48092408]
2451,Kelvin Gastelum,Dustin Poirier,Welterweight,5,0,[0.3043214 0.6956786]
2452,Kelvin Gastelum,Kevin Holland,Welterweight,5,0,[0.16479079 0.83520921]
2453,Kelvin Gastelum,Michael Johnson,Welterweight,5,0,[0.5322152 0.4677848]
2454,Kelvin Gastelum,Israel Adesanya,Welterweight,5,0,[0.29262056 0.70737944]
2455,Kelvin Gastelum,Alessio Di Chirico,Welterweight,5,0,[0.43664854 0.56335146]
2456,Kelvin Gastelum,Carlos Condit,Welterweight,5,0,[0.32005793 0.67994207]
2457,Kelvin Gastelum,Aleksandar Rakic,Welterweight,5,0,[0.3519992 0.6480008]
2458,Kelvin Gastelum,Omari Akhmedov,Welterweight,5,0,[0.34784604 0.65215396]
2459,Kelvin Gastelum,JJ Aldrich,Welterweight,5,0,[0.3879043 0.6120957]
2460,Kelvin Gastelum,Pedro Munhoz,Welterweight,5,0,[0.24170643 0.75829357]
2461,Kelvin Gastelum,Michael Chiesa,Welterweight,5,0,[0.33396784 0.66603216]
2462,Kelvin Gastelum,Ashley Yoder,Welterweight,5,0,[0.33162054 0.66837946]
2463,Kelvin Gastelum,Jan Blachowicz,Welterweight,5,0,[0.30585773 0.69414227]
2464,Kelvin Gastelum,Max Griffin,Welterweight,5,0,[0.46726747 0.53273253]
2465,Kelvin Gastelum,Frankie Edgar,Welterweight,5,0,[0.47772652 0.52227348]
2466,Kelvin Gastelum,Drew Dober,Welterweight,5,0,[0.33627063 0.66372937]
2467,Kelvin Gastelum,Calvin Kattar,Welterweight,5,0,[0.27179323 0.72820677]
2468,Kelvin Gastelum,Alistair Overeem,Welterweight,5,0,[0.33982216 0.66017784]
2469,Kelvin Gastelum,Derek Brunson,Welterweight,5,0,[0.31669996 0.68330004]
2470,Kelvin Gastelum,Li Jingliang,Welterweight,5,0,[0.38873253 0.61126747]
2471,Kelvin Gastelum,Jared Gordon,Welterweight,5,0,[0.26285355 0.73714645]
2472,Kelvin Gastelum,Beneil Dariush,Welterweight,5,0,[0.23914247 0.76085753]
2473,Kelvin Gastelum,Cortney Casey,Welterweight,5,0,[0.41913516 0.58086484]
2474,Kelvin Gastelum,Andre Ewell,Welterweight,5,0,[0.46028541 0.53971459]
2475,Kelvin Gastelum,Jonathan Martinez,Welterweight,5,0,[0.31143712 0.68856288]
2476,Kelvin Gastelum,Rani Yahya,Welterweight,5,0,[0.34260563 0.65739437]
2477,Kelvin Gastelum,Alexa Grasso,Welterweight,5,0,[0.27406641 0.72593359]
2478,Kelvin Gastelum,Cory Sandhagen,Welterweight,5,0,[0.26963304 0.73036696]
